Local en Leo, Estrella, Madrid;250.000;109;911 366 175;"Agencia inmobiliaria de madrid - zona ESTRELLA-RETIRO. Tecnocasa ALQUILA local reformado a pie de calle. Local comercial de 109 m2 en u...
Local en calle Serrano, 224, Bernabéu-Hispanoamérica, Madrid;855.000;128;629 210 825;¡ATENCIÓN INVERSORES! Se vende local en rentabilidad en la calle Serrano. Alquilado a empresa de hostelería. Características: Cuenta con...
Local en calle Castillo de Coca, Simancas, Madrid;66.000;50;912 177 612;Local Comercial que se distribuye en planta baja con acceso a pie de calle y un sótano de 36 m2, comunicadas ambas plantas por una escale...
Local en calle Juan Álvarez Mendizábal, Argüelles, Madrid;225.000;108;911 368 987;JS Gestión Inmobiliaria® OFRECE en VENTA este LOCAL situado en la Calle de Juan Álvarez Mendizábal, barrio de Argüelles de Madrid. Tiene...
Local en calle Marsella, Rosas, Madrid;159.900;90;914 891 091;ESTUPENDA OPORTUNIDAD DE NEGOCIO. Local comercial REFORMADO de 80m2 a pie de calle ideal para oficinas. El inmueble está compuesto de un...
Local o nave en calle de Narciso Serra, Pacífico, Madrid;212.000;59;915 357 200;VIVIENDA2 pone a la venta una extraordinario inmueble, en una zona estupenda, a escasos metros de Mariano de Cavia y del Parque del Retir...
Local en calle de Eraso, Guindalera, Madrid;280.000;164;912 664 063;Inmobiliarias Encuentro vende fantástico local en la Calle Eraso, situada en Guindalera, muy cerca de la Plaza de San Cayetano. El local...
Local en calle Alfonso XI, Madrid, Jerónimos, Madrid;840.000;110;914 898 374;Fantástico local con salida de humos y en rentabilidad situado en el barrio de Los Jerónimos. El local se encuentra ubicado en el barrio...
Local en Corredera Alta de San Pablo, Madrid, Malasaña-Universidad, Madrid;930.000;138;914 898 374;Fantástico local en rentabilidad en el barrio de Malasaña, una de las zonas de mayor auge en la ciudad y con gran afluencia de turistas y...
Local en calle Virgen de Nuria, Concepción, Madrid;134.000;80;912 177 618;AMPLIO LOCAL COMERCIAL Compuesto de dos plantas  en la planta baja se sitúa la recepción, un despacho y un baño completo mientras que la...
Local en calle de Emilio Ferrari, Madrid, Pueblo Nuevo, Madrid;180.000;175;635 603 345;Tecnocasa de C/ Ascao nº 29 vende local comercial sito en: C/ Emilio Ferrari, con amplio escaparate y salón diáfano. Compuesto de 2 esta...
Local en calle de Bravo Murillo, Arapiles, Madrid;1.280.000;236;911 368 987;JS Gestión Inmobiliaria® OFRECE local comercial, de 200 m2, ubicado en el barrio de Arapiles - Madrid. Es un local a pie de calle con tre...
Local en Fucar, Huertas-Cortes, Madrid;520.000;132;914 449 270;Huertas-Cortes, Centro Avant Real Estate S. L (Are Capital) vende magnifico local comercial en el centro de Madrid, en el bonito barrio...
Local en calle Concejal Francisco José Jiménez Martín, Madrid, Los Cármenes, Madrid;120.000;69;917 180 713;MARTIN Inmobiliaria vende LOCAL COMERCIAL con Salida de Humos en zona de ALUCHE, ubicado en calle principal. El local está distribuido en...
Local en calle de María Zayas, Madrid, Berruguete, Madrid;155.000;107;915 722 610;Local en María Zayas 6, 100 m² en planta baja. Berruguete próximo a Bravo Murillo. POSIBLE CONVERSIÓN EN VIVIENDA Fachada 6 m. orienta...
Local en calle de Leganitos, Madrid, Palacio, Madrid;1.500.000;307;685 134 322;¡ OPORTUNIDAD CON ALTA RENTABILIDAD PARA INVERSORES! Se vende local de actividad de música y espectáculo en pleno centro de Madrid. Magní...
Nave en calle Laguna del Marquesado, 24, San Andrés, Madrid;540.000;585;677 494 001;Nave industrial divida en 3 plantas: Planta baja: 257,5m2 Entreplanta: 70m2 Planta superior: 257,5m2 La planta baja es diáfana y tiene un...
Local en Nuñez de Balboa, Recoletos, Madrid;770.000;115;911 798 462;MENGO RETAIL vende magnífico local comercial en pleno barrio de Salamanca muy cerca de la calle Jorge Juan. Zona comercial, muy transitad...
Local en Nuñez de Balboa, Recoletos, Madrid;3.300.000;535;911 798 462;MENGO RETAIL vende magnífico local comercial en pleno barrio de Salamanca muy cerca de la calle Jorge Juan. Zona comercial, muy transitad...
Local en calle Berruguete, Berruguete, Madrid;285.000;144;914 464 732;Tanto si buscas tu propio negocio de hostelería o como inversión obteniendo una rentabilidad entre el 7% y el 8%, tienes la ocasión con l...
Local en calle Gandia, Madrid, Adelfas, Madrid;212.000;155;910 756 804;"Agencia inmobiliaria de MADRID - zona AVDA. CIUDAD DE BARCELONA - DR. ESQUERDO. TECNOCASA vende local, en una de las mejores zonas de MA...
Local en Avila, Cuatro Caminos, Madrid;275.000;58;911 797 639;Vendo Bar Cafetería con licencia y salida de humos, zona de Cuatro Caminos / Tetuán. Precio: 275.000€ Edificio representativo con fachada...
Local en calle de sierra gádor, 39, Casco Histórico de Vallecas, Madrid;445.000;550;650 326 083;EDIFICIO 550m Y SOLAR URBANIZABLE 145m. Emblematico EDIFICIO y referente, en el centro historico de Villa Vallecas. EDIFICIO: Planta cal...
Local en calle Marcelino Álvarez, Ventas, Madrid;190.000;115;912 177 618;Local en venta en la calle Marcelino Álvarez de 110 m2, totalmente diáfano, con un aseo. La parte delantera del local tiene una altura de...
Local en avenida de Filipinas, Vallehermoso, Madrid;440.000;150;680 909 528;Este inmueble se encuentra en Avenida de Filipinas, 28003, Madrid, Madrid, situado en el distrito de Chamberí. Es un inmueble que tiene...
Local o nave en calle de Ezequiel Solana, 15, Pueblo Nuevo, Madrid;121.400;61;931 811 221;Local situado en la planta baja de un edificio de cuatro alturas sobre rasante. Se encuentra ubicado en la localidad de Madrid. Se distr...
Local o nave en calle Acuerdo, Malasaña-Universidad, Madrid;254.400;81;915 357 200;Vivienda2 pone en venta este magnifico local de dos plantas en el pleno Centro de Madrid en el distrito de universidad muy cerca de la co...
Local en calle de Santa Engracia, Nuevos Ministerios-Ríos Rosas, Madrid;1.600.000;416;912 663 489;Local de 416 m2 en venta en una de las principales calles de Madrid distribuido en dos plantas: - 235 m2 en planta calle - 181 m2 en pla...
Local en calle Luis Piernas, Ventas, Madrid;114.000;105;918 003 764;FANTÁSTICA OCASIÓN! para emprender tu negocio, local comercial de 105m2 con entrada a pie de calle, compuesto de una fachada de 5 metros,...
Local en calle de Canillas, Prosperidad, Madrid;275.000;140;961 289 461;lemonKey Madrid presenta este estupendo local con 9 metros de fachada y 2 puertas de acceso y un buen escaparate. Situado en el barrio d...
Local en calle Collados, Ventas, Madrid;159.000;200;918 003 764;PARKING IDEAL PARA NEGOCIO Y ALMACENAJE O TRASTEROS. Con capacidad para ocho vehículos, cuenta además espacio para trastero, despacho y a...
Local en calle de Luis I, Ensanche de Vallecas - La Gavia, Madrid;123.000;150;914 994 747;Estupendo local para realizar el negocio de tu vida. A pocos minutos de la estación de cercanías El Pozo. Parada de autobús T31 justo en...
Local en JUSTA GARCIA, Pradolongo, Madrid;58.500;45;911 362 098;Gilmar Madrid Río (913643800) vende Local-oficina a pie de calle con escaparate en Pradolongo. Con una superficie construida aproximada d...
Local o nave en calle de cartagena, Guindalera, Madrid;371.000;91;915 357 200;Vivienda2 pone a la venta este magnífico inmueble situado en la calle Cartagena, a escasos 5 minutos a pie del intercambiador de Avenida...
Local en ATOCHA, Lavapiés-Embajadores, Madrid;884.000;138;911 797 031;Local en rentabilidad se encuentra muy bien situado en la acera de más tránsito de la calle Atocha, en distrito centro, calle donde actua...
Local o nave en avenida del Mediterráneo, Pacífico, Madrid;156.000;80;911 263 463;Local en una sola planta Retiro-Pacífico. Conde de Casal. Oportunidad inversores o para instalar un negocio, zona de muchísimo paso. OPOR...
Local en gandía, Adelfas, Madrid;180.000;119;653 393 602;Local comercial con dos niveles  planta baja diáfana de 37 metros con un escaparate a la calle y planta sótano con dos cuartos de baño, u...
Nave en paseo del Comandante Fortea, 32, Casa de Campo, Madrid;225.000;160;620 410 069;Se vende local comercial en colonia manzanares. Aproximadamente 150 m2 en buen estado de conservación. Disponible para cualquier tipo de...
Local en calle del Arroyo de la Media Legua, Media Legua, Madrid;290.000;243;911 369 986;Miprop pone a su disposición local comercial de 243 m2 distribuidos en 2 plantas (Baja y Sótano). El local cuenta con 16 metros lineales...
Local en avenida Doctor Federico Rubio y Galí, 72, Bellas Vistas, Madrid;350.000;141;609 180 964;Si lo que busca es, una oficina en perfecto estado, lista para entrar, muy luminosa, completamente exterior, bien ubicada y comunicada, p...
Local en calle Real de Arganda, Santa Eugenia, Madrid;190.000;120;911 221 985;GRAN OPORTUNIDAD DE NEGOCIO! EN VALLECAS. Bar/Cafetería/Restaurante situado a pie de calle en una de las mejores zonas de Vallecas, con l...
Local en calle de Arregui y Aruej, Adelfas, Madrid;4.200.000;800;911 797 031;Extraordinario y estratégico local, local en esquina, Con fachada de 40 metros lineales y 800 metros de superficie todos en planta pos...
Local en calle Mendívil, Numancia, Madrid;180.000;170;911 797 908;TECNOCASA - Agencia inmobiliaria de MADRID - zona PUERTO CANFRANC - vende edificio completo en Calle Mendívil. Edificio del año 1930, c...
Local en calle del Pelicano, Abrantes, Madrid;99.900;58;912 185 346;Local comercial ideal para cambio de uso. El inmueble se encuentra para reforma total. En este momento está distribuido en tres salas,...
Local en Marques de Viana, Valdeacederas, Madrid;210.000;117;915 722 610;Estupendo local comercial disponible en venta, en calle Marqués de Viana. Se halla cerca del Parque de Agustín Rodríguez Sahagún, y muy...
Local en paseo de las Delicias, Delicias, Madrid;420.000;110;912 177 684;Venta de Local Comercial en el Paseo de las Delicias Century 21 Inmuebles Canal comercializa en la mejor zona del Paseo de las Delicias...
Local en plaza de Padrón, Pilar, Madrid;140.000;90;914 872 259;EUROFINCAS vende local que se encuentra en Plaza Padrón, 28029, Madrid. Estupendo local que tiene 90 m2, distribuidas en 3 plantas de 30m...
Nave en Belmonte del Tajo, Opañel, Madrid;320.000;398;911 798 087;Magnifica Nave a pie de calle en la planta baja de un edificio residencial  con una superficie de 398 M2 construidos. Ideal como almacén...
Local en calle Arechavaleta, Madrid, Los Ángeles, Madrid;170.000;165;915 449 893;Local en calle Arechavaleta con doble acceso en calle Noez, diáfano, con 2 aseos, aire acondicionado y calefacción por conductos. Salida...
Local en calle de Antonio Leyva, Madrid, 4, Opañel, Madrid;303.400;176;912 787 184;+ SIN COMISIONES + INMOBILIARIA CON LLAVES + FIANCIACIÓN HASTA EL 100% + EHABITAR vende Local comercial con acceso directo desde la call...
Local en Cartago, Canillejas, Madrid;65.000;35;916 359 243;Se vende local-bar a pie de calle, de 35m2 en la zona de canillejas, muy cerca del metro de canillejas. Su última actividad fue un bar, d...
Local en calle de Alburquerque, Madrid, Trafalgar, Madrid;2.150.000;725;911 798 921;InverSmart, ofrece en RENTABILIDAD (venta) mesón restaurante (asador) en pleno centro del barrio de Chamberí. Buen inquilino y solvente...
Local en CAPITAN BLANCO ARGIBAY, 112, Valdeacederas, Madrid;198.000;115;914 895 946;LuxHOME vende y alquila local para infinidad de negocios. Cambio de uso a vivienda en trámite. Dipone de terraza en la parte posterior. L...
Local en calle Silvano, Madrid, Conde Orgaz-Piovera, Madrid;480.000;140;911 365 706;Inmolevel VENDE local comercial en RENTABILIDAD en Calle Silvano. El local está ubicado en el barrio de Canillas, perteneciente al distr...
Local en paseo Molino, Legazpi, Madrid;270.000;94;910 752 964;Buena ubicación de local en Legazpi. Próximo a la Plaza de Legazpi, en calle principal y comercial con paso de peatones, entre la Plaza...
Local en Lista, Madrid;375.000;100;913 095 792;Local comercial en calle de mucho tránsito peatonal. Ubicado en el Distrito de Salamanca. zona Lista. Muy cerca de las calles José Ortega...
Local en plaza julio cortazar, San Isidro, Madrid;170.000;140;914 870 864;IMPRESIONANTE LOCAL - LOFT - ALMACEN en zona San Isidro RH Properties pone a la venta Local - Almacén - Loft de 140 m2 a pie de calle en...
Local en Huertas-Cortes, Madrid;2.900.000;700;911 743 641;Retail vende magnífico local entre la Plaza Canalejas y la Plaza de Santa Ana. Zona con tránsito peatonal y tráfico rodado. Característi...
Local en plaza de la moncada, San Cristóbal, Madrid;78.000;75;912 186 379;ocasion, local comercial montado de cafetería se entrega tal y como esta con todas las maquinas funcionando, consta de despensa, 2 baños,...
Nave en Arandano, 1, Valdeacederas, Madrid;259.000;310;910 758 371;Estupenda nave en zona Valdeacederas en Madrid. Consta de 310m2 en total dividido en 16 m2 de oficinas, baños, pequeño almacén y nave diá...
Local en calle de Amparo Usera, Madrid, Moscardó, Madrid;124.500;78;916 350 721;¿Buscas un local bien ubicado en Madrid? Te ofrezco la posibilidad de montar tu negocio en un magnífico local, rodeado de comercios, en...
Local en calle de Agastia, San Juan Bautista, Madrid;599.500;245;915 028 872;Corbama Consultores comercializa en zona Ciudad Lineal local Bar Restaurante con licencia definitiva. Aforo 110 pax. Terraza privada para...
Local en Legazpi, Madrid;180.000;100;911 610 726;Local en zona comercial bien comunicado por transporte público ( metro Legazpi) y varias lineas de autobuses. Local comercial con posibi...
Local en Trafalgar, Madrid;350.000;80;912 663 813;WORLD GESTIÓN INMOBILIARIA VENDE: Local en una de las mejores Zonas de Chamberi, se compone de un Espectacular escaparate, una gran BAR...
Local en Guindalera, Madrid;663.000;310;916 353 724;Oportunidad para INVERSORES. Se vende bonito local comercial entre las calles Francisco Silvela y Cartagena de 310 metros cuadrados, con...
Local en Lista, Madrid;295.000;132;913 093 376;LOCAL COMERCIAL a con gran escaparate muy cerca del Intercambiador de Av. de América. Este local a pie de calle cuenta con un escaparate...
Local en calle de Meléndez Valdés, Gaztambide, Madrid;315.000;69;912 180 173;Local a pie de calle, de 69 m² construidos en venta en Chamberí, zona Gaztambide, distribuido en 2 alturas. Planta calle: 47 m² y planta...
Local en Goya, Madrid;1.645.000;312;912 784 975;ESPLENDIDO LOCAL PARA USO COMERCIAL U OFICINAS EN BARRIO DE SALAMANCA. Alquilado hasta final de año, se vende vacío. Es un fantástico loc...
Local en calle de Iturbe, Fuente del Berro, Madrid;600.000;266;917 311 035;Fuente del Berro. Local una sola planta a pié de calle con entrada auxiliar desde el portal. 255 m2 útiles. Fachada de 6 m2. Patio traser...
Local en calle de Sierra Gádor, 6, Casco Histórico de Vallecas, Madrid;445.000;600;626 732 557;EDIFICIO 550M Y SOLAR 145M. EDIFICIO: Planta baja y 1ª planta "actualmente" de uso comercial Y 2 planta. aproximadamente cada planta de 1...
Local en calle Valmojado, Aluche, Madrid;404.200;156;912 175 197;PARQUE ALUCHE. Local comercial de 156m2 situado en la planta baja de edificio residencial. Fachada de 27m2. Negociable. Solicite informac...
Local en avenida Pablo Neruda, Madrid, 108, Portazgo, Madrid;179.000;85;919 207 846;BAR RESTAURANTE COMPLETAMENTE MONTADO, formado por amplia salon con barra central, cocina totalmente equipada con salida de humos, zona d...
Local en calle Profesor Waksman, Bernabéu-Hispanoamérica, Madrid;1.035.000;402;633 675 374;Excelente bajo comercial en venta en zona comercial cerca de bernabeu con once metros de fachada, en planta 317 m2 y planta baja (sótano)...
Local en calle de Espronceda, Nuevos Ministerios-Ríos Rosas, Madrid;400.000;180;912 606 897;Local para uso propio o como inversión! Ocasión! Ubicado en la zona de Nuevos Ministerios en un entorno con gran implantación de comerci...
Local en calle Lanuza, 14, Fuente del Berro, Madrid;227.000;160;916 350 465;Agencia inmobiliaria de MADRID - zona SALAMANCA - FUENTE DEL BERRO - GUINDALERA - Vende oficina situada en la calle Lanuza con las siguie...
Nave en calle de Santoña, 41, Zofío, Madrid;130.000;113;912 781 492;Agencia inmobiliaria de MADRID zona USERA – ZOFIO - ORCASITAS Oficina Tecnocasa VENDE estupenda nave planta baja exterior, en el barrio Z...
Local en calle de Goya, 97, Goya, Madrid;600.000;45;914 890 860;Local en RENTABILIDAD en Goya 97 (entrada por calle Fernán González) alquilado a boutique. Contrato de 5 años, del 01/06/2019 hasta el 31...
